 time            x1.comp_p       x1.comp_m       dout0           dout1           dout2           dout3           dout4           dout5           dout6           dout7           data_rdy        vinp            vinm           
 8.75128394e-05  8.89495288e-01  9.04164556e-01  4.86396728e-09  1.79999363e+00 -5.37572177e-07  5.77947858e-09  1.79999999e+00  4.69090493e-09  4.87902567e-09  4.87689859e-09 -2.63172063e-07  2.93847306e-01  1.50615269e+00 
 8.75143425e-05  8.89495722e-01  9.04165344e-01  4.47329308e-09  1.80000620e+00  5.50591038e-07  3.55228333e-09  1.79999999e+00  4.65237149e-09  4.45853962e-09  4.46079408e-09  2.62684520e-07  2.93895940e-01  1.50610406e+00 
 8.75168909e-05  8.89494751e-01  9.04164846e-01  4.87502887e-09  1.79999388e+00 -5.43351074e-07  5.79918216e-09  1.79999999e+00  4.69248564e-09  4.88960144e-09  4.88727229e-09 -2.47457994e-07  2.93978413e-01  1.50602159e+00 
 8.75210209e-05  8.89495222e-01  9.04165559e-01  4.46679117e-09  1.80000605e+00  5.53967771e-07  3.54073490e-09  1.79999999e+00  4.65144167e-09  4.45233065e-09  4.45470569e-09  2.53146932e-07  2.94112099e-01  1.50588790e+00 
 8.75271152e-05  8.89494880e-01  9.04166348e-01  4.87913877e-09  1.79999397e+00 -5.45477671e-07  5.80646882e-09  1.79999999e+00  4.69307360e-09  4.89352324e-09  4.89111715e-09 -2.41311331e-07  2.94309443e-01  1.50569056e+00 
 8.75371152e-05  8.89495915e-01  9.04166289e-01  4.46414022e-09  1.80000599e+00  5.55336528e-07  3.53604026e-09  1.79999999e+00  4.65106236e-09  4.44980226e-09  4.45222722e-09  2.49134600e-07  2.94633446e-01  1.50536655e+00 
 8.75471152e-05  8.89495176e-01  9.04165943e-01  4.88113411e-09  1.79999402e+00 -5.46506200e-07  5.80999932e-09  1.79999999e+00  4.69335914e-09  4.89542559e-09  4.89298177e-09 -2.38263487e-07  2.94957681e-01  1.50504232e+00 
 8.75571152e-05  8.89495841e-01  9.04166084e-01  4.46215423e-09  1.80000595e+00  5.56359013e-07  3.53252857e-09  1.79999999e+00  4.65077817e-09  4.44790928e-09  4.45037192e-09  2.46079814e-07  2.95282149e-01  1.50471785e+00 
 8.75671152e-05  8.89495235e-01  9.04166287e-01  4.88311082e-09  1.79999406e+00 -5.47522647e-07  5.81349217e-09  1.79999999e+00  4.69364198e-09  4.89730919e-09  4.89482782e-09 -2.35201841e-07  2.95606849e-01  1.50439315e+00 
 8.75771152e-05  8.89495825e-01  9.04165799e-01  4.46018683e-09  1.80000590e+00  5.57369463e-07  3.52905445e-09  1.79999999e+00  4.65049663e-09  4.44603510e-09  4.44853530e-09  2.43011357e-07  2.95931782e-01  1.50406822e+00 
 8.75871152e-05  8.89495241e-01  9.04166480e-01  4.88506896e-09  1.79999410e+00 -5.48527107e-07  5.81694756e-09  1.79999999e+00  4.69392215e-09  4.89917395e-09  4.89665507e-09 -2.32126657e-07  2.96256946e-01  1.50374305e+00 
 8.75971152e-05  8.89495829e-01  9.04165683e-01  4.45823798e-09  1.80000586e+00  5.58367975e-07  3.52561784e-09  1.79999999e+00  4.65021778e-09  4.44417971e-09  4.44671730e-09  2.39929495e-07  2.96582342e-01  1.50341766e+00 
 8.76071152e-05  8.89495256e-01  9.04166570e-01  4.88700850e-09  1.79999415e+00 -5.49519676e-07  5.82036545e-09  1.79999999e+00  4.69419970e-09  4.90102001e-09  4.89846374e-09 -2.29038199e-07  2.96907970e-01  1.50309203e+00 
 8.76171152e-05  8.89495830e-01  9.04165619e-01  4.45630770e-09  1.80000581e+00  5.59354644e-07  3.52221875e-09  1.79999999e+00  4.64994159e-09  4.44234300e-09  4.44491794e-09  2.36834489e-07  2.97233829e-01  1.50276617e+00 
 8.76271152e-05  8.89495256e-01  9.04166614e-01  4.88892954e-09  1.79999419e+00 -5.50500451e-07  5.82374581e-09  1.79999999e+00  4.69447457e-09  4.90284732e-09  4.90025381e-09 -2.25936730e-07  2.97559920e-01  1.50244008e+00 
 8.76371152e-05  8.89495829e-01  9.04165585e-01  4.45439597e-09  1.80000577e+00  5.60329565e-07  3.51885704e-09  1.79999999e+00  4.64966811e-09  4.44052509e-09  4.44313726e-09  2.33726602e-07  2.97886243e-01  1.50211376e+00 
 8.76471152e-05  8.89495259e-01  9.04166647e-01  4.89083201e-09  1.79999424e+00 -5.51469524e-07  5.82708882e-09  1.79999999e+00  4.69474668e-09  4.90465589e-09  4.90202521e-09 -2.22822508e-07  2.98212796e-01  1.50178720e+00 
 8.76571152e-05  8.89495826e-01  9.04165551e-01  4.45250280e-09  1.80000573e+00  5.61292832e-07  3.51553273e-09  1.79999999e+00  4.64939733e-09  4.43872585e-09  4.44137508e-09  2.30606092e-07  2.98539581e-01  1.50146042e+00 
 8.76671152e-05  8.89495261e-01  9.04166681e-01  4.89271588e-09  1.79999428e+00 -5.52426989e-07  5.83039445e-09  1.79999999e+00  4.69501609e-09  4.90644569e-09  4.90377800e-09 -2.19695794e-07  2.98866597e-01  1.50113340e+00 
 8.76771152e-05  8.89495823e-01  9.04165518e-01  4.45062811e-09  1.80000568e+00  5.62244538e-07  3.51224576e-09  1.79999999e+00  4.64912928e-09  4.43694538e-09  4.43963155e-09  2.27473216e-07  2.99193843e-01  1.50080616e+00 
 8.76871152e-05  8.89495264e-01  9.04166715e-01  4.89458133e-09  1.79999432e+00 -5.53372941e-07  5.83366277e-09  1.79999999e+00  4.69528277e-09  4.90821690e-09  4.90551227e-09 -2.16556842e-07  2.99521321e-01  1.50047868e+00 
 8.76971152e-05  8.89495821e-01  9.04165485e-01  4.44877200e-09  1.80000564e+00  5.63184775e-07  3.50899603e-09  1.79999999e+00  4.64886396e-09  4.43518359e-09  4.43790658e-09  2.24328232e-07  2.99849029e-01  1.50015097e+00 
 8.77071152e-05  8.89495267e-01  9.04166748e-01  4.89642816e-09  1.79999436e+00 -5.54307470e-07  5.83689388e-09  1.79999999e+00  4.69554668e-09  4.90996938e-09  4.90722799e-09 -2.13405909e-07  3.00176967e-01  1.49982303e+00 
 8.77171152e-05  8.89495818e-01  9.04165453e-01  4.44693435e-09  1.80000560e+00  5.64113637e-07  3.50578352e-09  1.79999999e+00  4.64860140e-09  4.43344036e-09  4.43620018e-09  2.21171392e-07  3.00505136e-01  1.49949486e+00 
 8.77271152e-05  8.89495270e-01  9.04166779e-01  4.89825659e-09  1.79999441e+00 -5.55230668e-07  5.84008778e-09  1.79999999e+00  4.69580790e-09  4.91170327e-09  4.90892516e-09 -2.10243248e-07  3.00833535e-01  1.49916646e+00 
 8.77371152e-05  8.89495816e-01  9.04165423e-01  4.44511518e-09  1.80000556e+00  5.65031213e-07  3.50260827e-09  1.79999999e+00  4.64834159e-09  4.43171588e-09  4.43451223e-09  2.18002950e-07  3.01162164e-01  1.49883784e+00 
 8.77471152e-05  8.89495273e-01  9.04166809e-01  4.90006651e-09  1.79999445e+00 -5.56142627e-07  5.84324458e-09  1.79999999e+00  4.69606629e-09  4.91341845e-09  4.91060382e-09 -2.07069110e-07  3.01491023e-01  1.49850898e+00 
 8.77571152e-05  8.89495813e-01  9.04165393e-01  4.44331447e-09  1.80000551e+00  5.65937594e-07  3.49947002e-09  1.79999999e+00  4.64808456e-09  4.43000991e-09  4.43284284e-09  2.14823157e-07  3.01820113e-01  1.49817989e+00 
 8.77671152e-05  8.89495276e-01  9.04166839e-01  4.90185801e-09  1.79999449e+00 -5.57043436e-07  5.84636423e-09  1.79999999e+00  4.69632190e-09  4.91511508e-09  4.91226401e-09 -2.03883745e-07  3.02149431e-01  1.49785057e+00 
 8.77771152e-05  8.89495811e-01  9.04165364e-01  4.44153222e-09  1.80000547e+00  5.66832871e-07  3.49636883e-09  1.79999999e+00  4.64783033e-09  4.42832260e-09  4.43119186e-09  2.11632260e-07  3.02478980e-01  1.49752102e+00 
 8.77871152e-05  8.89495278e-01  9.04166867e-01  4.90363107e-09  1.79999453e+00 -5.57933186e-07  5.84944691e-09  1.79999999e+00  4.69657476e-09  4.91679314e-09  4.91390580e-09 -2.00687401e-07  3.02808758e-01  1.49719124e+00 
 8.77971152e-05  8.89495809e-01  9.04165336e-01  4.43976834e-09  1.80000543e+00  5.67717133e-07  3.49330464e-09  1.79999999e+00  4.64757894e-09  4.42665386e-09  4.42955929e-09  2.08430508e-07  3.03138765e-01  1.49686124e+00 
 8.78071152e-05  8.89495281e-01  9.04166895e-01  4.90538573e-09  1.79999457e+00 -5.58811964e-07  5.85249263e-09  1.79999999e+00  4.69682478e-09  4.91845257e-09  4.91552909e-09 -1.97480326e-07  3.03469001e-01  1.49653100e+00 
 8.78171152e-05  8.89495806e-01  9.04165309e-01  4.43802285e-09  1.80000539e+00  5.68590468e-07  3.49027732e-09  1.79999999e+00  4.64733030e-09  4.42500367e-09  4.42794515e-09  2.05218147e-07  3.03799467e-01  1.49620053e+00 
 8.78271152e-05  8.89495284e-01  9.04166922e-01  4.90712200e-09  1.79999461e+00 -5.59679860e-07  5.85550151e-09  1.79999999e+00  4.69707203e-09  4.92009358e-09  4.91713404e-09 -1.94262764e-07  3.04130162e-01  1.49586984e+00 
 8.78371152e-05  8.89495804e-01  9.04165283e-01  4.43629578e-09  1.80000535e+00  5.69452963e-07  3.48728691e-09  1.79999999e+00  4.64708444e-09  4.42337189e-09  4.42634936e-09  2.01995420e-07  3.04461085e-01  1.49553892e+00 
 8.78471152e-05  8.89495287e-01  9.04166947e-01  4.90883997e-09  1.79999465e+00 -5.60536960e-07  5.85847357e-09  1.79999999e+00  4.69731640e-09  4.92171598e-09  4.91872067e-09 -1.91034958e-07  3.04792237e-01  1.49520776e+00 
 8.78571152e-05  8.89495802e-01  9.04165258e-01  4.43458702e-09  1.80000531e+00  5.70304707e-07  3.48433319e-09  1.79999999e+00  4.64684151e-09  4.42175871e-09  4.42477193e-09  1.98762570e-07  3.05123618e-01  1.49487638e+00 
 8.78671152e-05  8.89495290e-01  9.04166972e-01  4.91053959e-09  1.79999469e+00 -5.61383351e-07  5.86140893e-09  1.79999999e+00  4.69755793e-09  4.92332002e-09  4.92028891e-09 -1.87797149e-07  3.05455227e-01  1.49454477e+00 
 8.78771152e-05  8.89495799e-01  9.04165234e-01  4.43289653e-09  1.80000527e+00  5.71145786e-07  3.48141617e-09  1.79999999e+00  4.64660138e-09  4.42016392e-09  4.42321288e-09  1.95519837e-07  3.05787065e-01  1.49421294e+00 
 8.78871152e-05  8.89495293e-01  9.04166997e-01  4.91222090e-09  1.79999473e+00 -5.62219121e-07  5.86430761e-09  1.79999999e+00  4.69779662e-09  4.92490561e-09  4.92183889e-09 -1.84549577e-07  3.06119130e-01  1.49388087e+00 
 8.78971152e-05  8.89495797e-01  9.04165210e-01  4.43122438e-09  1.80000523e+00  5.71976285e-07  3.47853576e-09  1.79999999e+00  4.64636415e-09  4.41858751e-09  4.42167200e-09  1.92267461e-07  3.06451424e-01  1.49354858e+00 
 8.79071152e-05  8.89495296e-01  9.04167020e-01  4.91388394e-09  1.79999477e+00 -5.63044354e-07  5.86716973e-09  1.79999999e+00  4.69803251e-09  4.92647279e-09  4.92337061e-09 -1.81292480e-07  3.06783946e-01  1.49321605e+00 
 8.79171152e-05  8.89495795e-01  9.04165187e-01  4.42957040e-09  1.80000519e+00  5.72796290e-07  3.47569196e-09  1.79999999e+00  4.64612972e-09  4.41702955e-09  4.42014938e-09  1.89005677e-07  3.07116696e-01  1.49288330e+00 
 8.79271152e-05  8.89495301e-01  9.04167045e-01  4.91552877e-09  1.79999481e+00 -5.63859135e-07  5.86999533e-09  1.79999999e+00  4.69826541e-09  4.92802164e-09  4.92488415e-09 -1.78026095e-07  3.07449673e-01  1.49255033e+00 
 8.79371152e-05  8.89495798e-01  9.04165169e-01  4.42793471e-09  1.80000515e+00  5.73605885e-07  3.47288455e-09  1.79999999e+00  4.64589822e-09  4.41548990e-09  4.41864498e-09  1.85734722e-07  3.07782878e-01  1.49221712e+00 
 8.79471152e-05  8.89495305e-01  9.04167064e-01  4.91715539e-09  1.79999485e+00 -5.64663548e-07  5.87278452e-09  1.79999999e+00  4.69849550e-09  4.92955210e-09  4.92637942e-09 -1.74750656e-07  3.08116310e-01  1.49188369e+00 
 8.79571152e-05  8.89495795e-01  9.04165146e-01  4.42631716e-09  1.80000511e+00  5.74405155e-07  3.47011356e-09  1.79999999e+00  4.64566955e-09  4.41396857e-09  4.41715876e-09  1.82454830e-07  3.08449970e-01  1.49155003e+00 
 8.79671152e-05  8.89495308e-01  9.04167087e-01  4.91876382e-09  1.79999489e+00 -5.65457678e-07  5.87553733e-09  1.79999999e+00  4.69872269e-09  4.93106431e-09  4.92785659e-09 -1.71466396e-07  3.08783857e-01  1.49121614e+00 
 8.79771152e-05  8.89495792e-01  9.04165124e-01  4.42471779e-09  1.80000507e+00  5.75194183e-07  3.46737892e-09  1.79999999e+00  4.64544378e-09  4.41246549e-09  4.41569068e-09  1.79166232e-07  3.09117971e-01  1.49088203e+00 
 8.79871152e-05  8.89495311e-01  9.04167108e-01  4.92035408e-09  1.79999493e+00 -5.66241607e-07  5.87825395e-09  1.79999999e+00  4.69894705e-09  4.93255823e-09  4.92931562e-09 -1.68173546e-07  3.09452312e-01  1.49054769e+00 
 8.79971152e-05  8.89495790e-01  9.04165104e-01  4.42313657e-09  1.80000504e+00  5.75973051e-07  3.46468041e-09  1.79999999e+00  4.64522095e-09  4.41098072e-09  4.41424066e-09  1.75869159e-07  3.09786879e-01  1.49021312e+00 
 8.80001000e-05  8.89495316e-01  9.04167149e-01  4.92375087e-09  1.79999501e+00 -5.67912129e-07  5.88403813e-09  1.79999999e+00  4.69942480e-09  4.93574488e-09  4.93242698e-09 -1.60981938e-07  3.09886784e-01  1.49011322e+00 
 8.80001100e-05  8.89495426e-01  9.04166185e-01  4.64280825e-09  1.79999729e+00  2.99264031e-08  4.68009011e-09  1.79999999e+00  4.67559342e-09  4.65347914e-09  4.65515496e-09 -3.57132182e-07  3.09887119e-01  1.49011288e+00 
 8.80001300e-05  8.89495519e-01  9.04165570e-01  4.55916365e-09  1.79999998e+00  5.02823965e-08  4.34962735e-09  1.79999999e+00  4.64699032e-09  4.55416026e-09  4.55594310e-09  1.31754608e-07  3.09887788e-01  1.49011221e+00 
 8.80001700e-05  8.89495598e-01  9.04166404e-01  4.74770832e-09  1.80000007e+00 -3.46202306e-08  4.93722914e-09  1.79999999e+00  4.68175387e-09  4.74865532e-09  4.74674256e-09  2.14781441e-08  3.09889127e-01  1.49011087e+00 
 8.80002000e-05  8.89495505e-01  9.04165991e-01  4.65690968e-09  1.79999990e+00  3.88374009e-08  4.52555186e-09  1.79999999e+00  4.68755643e-09  4.66025193e-09  4.66118865e-09 -1.22943751e-07  3.09890131e-01  1.49010987e+00 
 8.80002072e-05  8.89495542e-01  9.04166112e-01  4.65555744e-09  1.79999997e+00  9.38715819e-09  4.60767341e-09  1.79999999e+00  4.67288326e-09  4.65466754e-09  4.65535202e-09  2.78180124e-07  3.09890373e-01  1.49010963e+00 
 8.80002217e-05  8.89495560e-01  9.04166198e-01  4.65768895e-09  1.80000001e+00  1.45665641e-09  4.67645636e-09  1.79999999e+00  4.65534635e-09  4.65559005e-09  4.65562968e-09  5.83533145e-07  3.09890856e-01  1.49010914e+00 
 8.80002505e-05  8.89495545e-01  9.04166183e-01  4.66617797e-09  1.79999998e+00  7.41188143e-09  4.65582929e-09  1.79999999e+00  4.66559707e-09  4.66721672e-09  4.66710902e-09 -1.80281403e-06  3.09891823e-01  1.49010818e+00 
 8.80003083e-05  8.89495556e-01  9.04166215e-01  4.70256244e-09  1.80000000e+00  2.15689443e-09  4.70986664e-09  1.79999999e+00  4.70378540e-09  4.70180687e-09  4.70188778e-09  7.61371077e-07  3.09893756e-01  1.49010624e+00 
 8.80003700e-05  8.89495545e-01  9.04166199e-01  4.60142124e-09  1.79999999e+00  6.99437100e-09  4.61518980e-09  1.79999999e+00  4.61855075e-09  4.62076542e-09  4.62074571e-09  6.08666842e-06  3.09895822e-01  1.49010418e+00 
 8.80004587e-05  8.89495551e-01  9.04166206e-01  5.03542359e-09  1.80000000e+00  2.45739477e-09  4.72335270e-09  1.79999999e+00  4.72158018e-09  4.71917410e-09  4.71909941e-09 -1.58352967e-05  3.09898793e-01  1.49010121e+00 
 8.80005829e-05  8.89495540e-01  9.04166181e-01  1.43999374e-07  1.80000000e+00  6.84060266e-09  4.65211703e-09  1.79999999e+00  4.65281759e-09  4.65544592e-09  4.65564345e-09  2.47376054e-05  3.09902950e-01  1.49009705e+00 
 8.80007099e-05  8.89495544e-01  9.04166174e-01  4.58239449e-04  1.79999994e+00  2.50586534e-09  4.62107808e-09  1.79999999e+00  4.62145433e-09  4.61846815e-09  4.61807378e-09 -3.40564431e-05  3.09907199e-01  1.49009280e+00 
 8.80008545e-05  8.89495534e-01  9.04166143e-01  1.64356238e+00  1.80000015e+00  6.88589583e-09  4.83303752e-09  1.79999999e+00  4.83164090e-09  4.83510507e-09  4.83575961e-09  4.20046246e-05  3.09912042e-01  1.49008796e+00 
 8.80010166e-05  8.89495535e-01  9.04166125e-01  1.88339797e+00  1.79999967e+00  2.36669736e-09  4.36535230e-09  1.79999999e+00  4.36775101e-09  4.36370131e-09  4.36272866e-09 -4.87138669e-05  3.09917467e-01  1.49008253e+00 
 8.80011883e-05  8.89494881e-01  9.03646761e-01  1.71762142e+00  1.80000052e+00  7.11416348e-09  5.16528606e-09  1.79999999e+00  5.16184225e-09  5.16659763e-09  5.16795866e-09  5.44903551e-05  3.09923216e-01  1.49007678e+00 
 8.80013818e-05  8.89941400e-01  8.84414527e-01  1.85642090e+00  1.79999925e+00  2.06477826e-09  3.97072325e-09  1.79999999e+00  3.97517207e-09  3.96967276e-09  3.96789065e-09 -5.91758202e-05  3.09929695e-01  1.49007030e+00 
 8.80015783e-05  8.90920742e-01  8.62044003e-01  1.74640077e+00  1.80000097e+00  7.48425696e-09  5.61945593e-09  1.79999999e+00  5.61397437e-09  5.62028567e-09  5.62255019e-09  6.32958256e-05  3.09936273e-01  1.49006373e+00 
 8.80017305e-05  8.91150110e-01  8.58183221e-01  1.83714505e+00  1.79999871e+00  1.53577448e-09  3.34930088e-09  1.79999999e+00  3.35610502e-09  3.34870388e-09  3.34572836e-09 -6.79690483e-05  3.09941369e-01  1.49005863e+00 
 8.80018916e-05  8.91773266e-01  8.60063495e-01  1.76776040e+00  1.80000155e+00  8.17282029e-09  6.40559802e-09  1.79999999e+00  6.39765180e-09  6.40602609e-09  6.40975010e-09  7.16529108e-05  3.09946761e-01  1.49005324e+00 
 8.80020476e-05  8.92291903e-01  8.64025714e-01  1.82348273e+00  1.79999817e+00  7.44412143e-10  2.46638709e-09  1.79999999e+00  2.47527320e-09  2.46608618e-09  2.46153335e-09 -7.48019245e-05  3.09951985e-01  1.49004802e+00 
 8.80022358e-05  8.92795397e-01  8.67832645e-01  1.77964834e+00  1.80000201e+00  8.98587576e-09  7.29919264e-09  1.79999999e+00  7.28980946e-09  7.29942098e-09  7.30468714e-09  7.69005274e-05  3.09958284e-01  1.49004172e+00 
 8.80025378e-05  8.93584909e-01  8.73307602e-01  1.81707566e+00  1.79999787e+00  1.06335238e-10  1.77221126e-09  1.79999999e+00  1.78173628e-09  1.77201429e-09  1.76629833e-09 -7.80014027e-05  3.09968395e-01  1.49003160e+00 
 8.80029732e-05  8.94361264e-01  8.79356768e-01  1.78367011e+00  1.80000219e+00  9.41669161e-09  7.76470662e-09  1.79999999e+00  7.75517117e-09  7.76488742e-09  7.77091516e-09  7.86688922e-05  3.09982973e-01  1.49001703e+00 
 8.80034013e-05  8.94999810e-01  8.83883298e-01  1.81433604e+00  1.79999773e+00 -2.57261056e-10  1.38161258e-09  1.79999999e+00  1.39107695e-09  1.38144387e-09  1.37510050e-09 -7.92776665e-05  3.09997307e-01  1.49000269e+00 
 8.80042208e-05  8.95668570e-01  8.89609782e-01  1.78580973e+00  1.80000228e+00  9.69889960e-09  8.06668627e-09  1.79999999e+00  8.05729336e-09  8.06685037e-09  8.07335769e-09  7.95656194e-05  3.10024748e-01  1.48997525e+00 
 8.80049807e-05  8.96075246e-01  8.92715938e-01  1.81301396e+00  1.79999767e+00 -4.60266535e-10  1.16509408e-09  1.79999999e+00  1.17438216e-09  1.16493377e-09  1.15825046e-09 -7.98555477e-05  3.10050191e-01  1.48994981e+00 
 8.80055553e-05  8.96181441e-01  8.94145905e-01  1.78742596e+00  1.80000235e+00  9.94476170e-09  8.32822520e-09  1.79999999e+00  8.31912164e-09  8.32838244e-09  8.33529639e-09  8.02052668e-05  3.10069433e-01  1.48993057e+00 
 8.80060344e-05  8.96317048e-01  8.94998232e-01  1.81122809e+00  1.79999759e+00 -7.69494657e-10  8.37258935e-10  1.79999999e+00  8.46070190e-10  8.37102601e-10  8.29915756e-10 -8.05751777e-05  3.10085479e-01  1.48991452e+00 
 8.80064469e-05  8.96320033e-01  8.95518219e-01  1.78949758e+00  1.80000244e+00  1.03101005e-08  8.71421933e-09  1.79999999e+00  8.70584879e-09  8.71437806e-09  8.72187654e-09  8.09422771e-05  3.10099291e-01  1.48990071e+00 
 8.80068410e-05  8.96404528e-01  8.95909234e-01  1.80924689e+00  1.79999750e+00 -1.17122198e-09  4.14544222e-10  1.79999999e+00  4.22333539e-10  4.14379300e-10  4.06562253e-10 -8.12522411e-05  3.10112491e-01  1.48988751e+00 
 8.80072583e-05  8.96385113e-01  8.96214611e-01  1.79139676e+00  1.80000252e+00  1.07080825e-08  9.13134153e-09  1.79999999e+00  9.12421678e-09  9.13151548e-09  9.13962541e-09  8.14854482e-05  3.10126465e-01  1.48987353e+00 
 8.80077434e-05  8.96454736e-01  8.96480570e-01  1.80774548e+00  1.79999743e+00 -1.52836308e-09  4.14862355e-11  1.79999999e+00  4.79483017e-11  4.13022144e-11  3.29461530e-11 -8.16330193e-05  3.10142711e-01  1.48985729e+00 
 8.80084280e-05  8.96429286e-01  8.96734081e-01  1.79255237e+00  1.80000257e+00  1.09880966e-08  9.42290452e-09  1.79999999e+00  9.41696369e-09  9.42309682e-09  9.43162322e-09  8.17179746e-05  3.10165642e-01  1.48983436e+00 
 8.80095823e-05  8.96492403e-01  8.96968278e-01  1.80705352e+00  1.79999741e+00 -1.71189581e-09 -1.49342937e-10  1.79999999e+00 -1.43728633e-10 -1.49540641e-10 -1.58171118e-10 -8.17523550e-05  3.10204305e-01  1.48979569e+00 
 8.80116791e-05  8.96455496e-01  8.97121421e-01  1.79295363e+00  1.80000258e+00  1.10934757e-08  9.53234781e-09  1.79999999e+00  9.52691988e-09  9.53254868e-09  9.54123590e-09  8.17746565e-05  3.10274545e-01  1.48972546e+00 
 8.80149624e-05  8.96500019e-01  8.97151541e-01  1.80683379e+00  1.79999740e+00 -1.77296179e-09 -2.12734086e-10  1.79999999e+00 -2.07427609e-10 -2.12937027e-10 -2.21660201e-10 -8.17808126e-05  3.10384553e-01  1.48961545e+00 
 8.80208869e-05  8.96450986e-01  8.97151216e-01  1.79309013e+00  1.80000258e+00  1.11303878e-08  9.57065558e-09  1.79999999e+00  9.56541716e-09  9.57085966e-09  9.57960271e-09  8.17905743e-05  3.10583112e-01  1.48941689e+00 
 8.80277281e-05  8.96493192e-01  8.97150034e-01  1.80674925e+00  1.79999740e+00 -1.79748281e-09 -2.38177719e-10  1.79999999e+00 -2.32998783e-10 -2.38382780e-10 -2.47143085e-10 -8.17906694e-05  3.10812496e-01  1.48918750e+00 
 8.80377281e-05  8.96444304e-01  8.97152036e-01  1.79316014e+00  1.80000259e+00  1.11495354e-08  9.59052152e-09  1.79999999e+00  9.58538350e-09  9.59072731e-09  9.59949927e-09  8.17980290e-05  3.11147983e-01  1.48885202e+00 
 8.80477281e-05  8.96486905e-01  8.97150223e-01  1.80669234e+00  1.79999740e+00 -1.81302517e-09 -2.54301623e-10  1.79999999e+00 -2.49204727e-10 -2.54508099e-10 -2.63291762e-10 -8.17964517e-05  3.11483697e-01  1.48851630e+00 
